"rx","tx","ctcss/dsc","omschrijving","plaats","groep"
"172.73125","168.13125","","Rode Kruis kanaal RV9, Regio Noord- en Oost-Gelderland","Apeldoorn","DMR"
"172.78125","168.18125","","Rode Kruis, RV10","Ede","DMR"
"172.78125","168.18125","","Rode Kruis kanaal RV10, Regio Brabant-Noord","Den Bosch","DMR encrypted"
"172.78125","168.18125","","Rode Kruis kanaal RV10, Regio Noord-Holland Noord","Alkmaar","DMR encrypted"
"172.78125","168.18125","","Rode Kruis kanaal RV10, Regio Hollands Midden","Leiden","DMR"
"172.78125","168.18125","","Rode Kruis kanaal RV10, Regio Zuid-Holland-Zuid","Dordrecht","DMR"
"172.78125","168.18125","","Rode Kruis kanaal RV10, Regio Zeeland","Middelburg","DMR"
"172.78125","168.18125","","Rode Kruis kanaal RV10, Regio Zuid-Limburg","Maastricht","DMR encrypted"
"172.81250","168.21250","","Wereldhavendagen 2022/2023","Rotterdam","DMR"
"172.94375","168.34375","","Rode Kruis kanaal RV11, Regio Amsterdam-Amstelland","Amsterdam","DMR"
"172.95625","168.35625","","Rode Kruis kanaal RV12, Regio Amsterdam-Amstelland","Amsterdam","DMR"
"172.96250","168.36250","","Wereldhavendagen 2022/2023","Rotterdam","DMR"
"172.96875","168.36875","","Rode Kruis kanaal RV13, Regio Amsterdam-Amstelland","Amsterdam","DMR"
"173.01875","168.41875","","Rode Kruis kanaal RV14, Regio Amsterdam-Amstelland","Amsterdam","DMR"
"173.03125","168.43125","","Rode Kruis kanaal RV15, Regio Amsterdam-Amstelland","Amsterdam","DMR"
"425.01875","415.01875","","Abe Lenstra Stadion","Heerenveen","DMR"
"425.11875","415.11875","","Abe Lenstra Stadion","Heerenveen","DMR"
"425.89375","415.89375","","Gerechtsgebouw Rotterdam","Rotterdam","DMR"
"426.14375","416.14375","","Gerechtsgebouw Rotterdam","Rotterdam","DMR"
"426.69375","416.69375","","Standic B.V.","Dordrecht","DMR encrypted"
"426.86875","416.86875","","Standic B.V.","Dordrecht","DMR encrypted"
"427.462500","427.46250","","Brandweer Veiligheidsregio Gelderland Zuid objectportofoon<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 <BR>TG(s): 1","Beuningen",""
"428.175000","418.17500","","Indorama Ventures Europe<BR>Type: DMR/DMR <BR>CC: 8 <BR>TS: 1 en 2 <BR>TG(s):","Rotterdam",""
"428.362500","418.36250","","Indorama Ventures Europe<BR>Type: DMR/DMR <BR>CC: 8 <BR>TS: 1 en 2 <BR>TG(s):","Rotterdam",""
"428.400000","418.40000","","Indorama Ventures Europe<BR>Type: DMR/DMR <BR>CC: 8 <BR>TS: 1 en 2 <BR>TG(s):","Rotterdam",""
"428.50625","418.50625","","Attractie- en Vakantiepark Slagharen","Slagharen","DMR"
"428.612500","418.61250","","Indorama Ventures Europe<BR>Type: DMR/DMR <BR>CC: 8 <BR>TS: 1 en 2 <BR>TG(s):","Rotterdam",""
"428.70625","418.70625","","Attractie- en Vakantiepark Slagharen","Slagharen","DMR"
"428.881250","418.88125","","Attractie- en Vakantiepark Slagharen","Slagharen","DMR"
"429.4000","419.4000","","Deltalinqs Centraalpost Prive","Botlek/Europoort/Maasvlakte","DMR"
"429.40625","419.40625","","Deltalinqs Centraalpost","Rotterdam","DMR"
"429.58125","419.58125","","Deltalinqs Centraalpost","Rotterdam","DMR"
"429.78125","419.78125","","Deltalinqs","Rotterdam","DMR"
"430.325000","431.92500","","PI2BRD zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Breda",""
"430.362500","431.96250","","PI1DEV zendamateur relais ","Deventer","DMR"
"438.000000","430.40000","","PI1DRA zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: CC1 <BR>TS: 1 en 2 <BR>TG(s):","Drachten",""
"438.012500","430.41250","","PI1WFR zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Obdam",""
"438.02500","430.42500","","PI1FLD zendamateur relais","Almere","DMR"
"438.025000","430.42500","","PI1NLB zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Gennep",""
"438.037500","430.43750","","PI2VLI zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Vlissingen",""
"438.050000","430.45000","","PI1AMS zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Nijverdal",""
"438.050000","430.45000","","PI1NYM zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 2 <BR>TS:  <BR>TG(s):","Nijmegen",""
"438.062500","430.46250","","PI1ANH zendamateur relais DMR<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Oosterbeek",""
"438.087500","430.48750","","PI1DOR zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 2 <BR>TS: 1 en 2 <BR>TG(s):","Dordrecht",""
"438.150000","430.55000","","PI1NOG zendamateur relais DMR<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Delfzijl",""
"438.150000","430.55000","","PI1ZLB zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 3 <BR>TS: 1 en 2 <BR>TG(s):","Maastricht",""
"438.150000","430.55000","","PI1KPH zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 4 <BR>TS: 1 en 2 <BR>TG(s):","Nieuwleusen",""
"438.175000","430.57500","","PI1AMF zendamateur relais DMR<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Amersfoort",""
"438.200000","430.60000","","PI1RTD zendamateur relais DMR<BR>Type: DMR/DMR <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Den Haag",""
"438.250000","430.65000","","PI1CVD zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 2 <BR>TS: 1 en 2 <BR>TG(s):","Coevorden",""
"438.250000","430.65000","","PI1EHV zendamateur relais","Eindhoven","DMR"
"438.262500","430.66250","","PI1HRL zendamateur relais ","Heerlen","DMR"
"438.287500","430.68750","","PI1KMP zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 2 <BR>TS: 1 en 2 <BR>TG(s):","Kampen",""
"438.300000","430.70000","","PI1SPA zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Spakenburg",""
"438.325000","430.72500","","PI1GRL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1  <BR>TS: 1 en 2 <BR>TG(s):","Groenlo",""
"438.337500","430.73750","","ON0HAM zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Hamme",""
"438.350000","430.75000","","PI1UTR zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Utrecht stad",""
"438.362500","430.76250","","PI1FRL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1  <BR>TS: 1 en 2 <BR>TG(s):","Burgwerd",""
"438.362500","430.76250","","ON0APS zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Dendermonde",""
"438.412500","430.81250","","ON0PRX zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Brussel",""
"438.47500","430.87500","","PI1VZV Zendamateur DMR / DSTAR/ Fusion repeater ","Vriezenveen","DMR"
"438.50000","430.90000","","PI2ASD 70 cm Radiozendamateur Repeaterstation","Amsterdam","DMR"
"438.5875","438.5875","","Radiozendamateurs","Bolsward","DMR"
"438.600","438.600","","Radiozendamateurs","Bolsward","DMR"
"438.6125","438.6125","","Radiozendamateurs","Bolsward","DMR"
"438.6250","438.6250","","Radiozendamateurs","Bolsward","DMR"
"438.6375","438.6375","","Radiozendamateurs","Bolsward","DMR"
"438.6500","438.6500","","Radiozendamateurs","Bolsward","DMR"
"438.737500","431.13750","","ON0LED zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Lede",""
"438.812500","431.21250","","ON0WRA zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Oudenaarde",""
"438.837500","431.23750","","ON0GAL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Galmaarden",""
"438.912500","431.31250","","ON0HOP zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Vloesberg",""
"438.937500","431.33750","","ON0SEA zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Knokke-Heist",""
"438.962500","431.36250","","ON0MLB zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Genk",""
"438.975000","431.37500","","ON0ESB zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Halle",""
"439.037500","431.43750","","ON0DEN zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Buggenhout",""
"439.062500","431.46250","","ON0BAF zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Sint-Truiden",""
"439.087500","431.48750","","ON0GRC zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Gent",""
"439.162500","431.56250","","ON0CK zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Kortrijk",""
"439.187500","431.58750","","ON0MSD zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Moorslede",""
"439.212500","431.61250","","ON0VRN zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Veurne",""
"439.262500","431.66250","","ON0DIL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Dilbeek",""
"439.337500","431.73750","","ON0BXL zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Brussel",""
"439.412500","431.81250","","ON0OST zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Oostende",""
"439.462500","431.86250","","ON0DP zendamateur relais DMR<BR>Type: DMR/Hytera <BR>CC: 1 <BR>TS: 1 en 2 <BR>TG(s):","Boom",""
"439.47500","431.87500","","70 cm DMR omzetter","Tielt West Vlaanderen","DMR"
"440.875000","440.87500","","CityMall 036 <BR>Type: DMR/NXDN <BR>CC: Ran 57 <BR>TS:  <BR>TG(s):","Almere",""
"442.5000","442.5000","","Havenkantoor Muiden","Muiden","DMR"
"443.500000","443.50000","","ROVA Milieubrengstation","Zwolle","DMR"
"444.137500","444.13750","","Firma Kuypers<BR>Type: DMR/NXDN <BR>CC:  <BR>TS:  <BR>TG(s): RAN 48","Kessel",""
"444.600000","444.60000","","BVB (Bas van Buuren) Euroveen BV","Grubbenvorst","DMR"
"445.5625","445.5625","","Plus Supermarkt Caberg (Winkelpersoneel)","Maastricht","DMR"
"445.5625","445.5625","","Leen Bakker (winkelpersoneel)","Hoogeveen","DMR"
"445.56250","445.56250","","Vomar Voordeelmarkt Walt Disneyplantsoen (Winkelpersoneel)","Almere","DMR"
"445.56250","445.56250","","Supermarkt Plus Stephan van Engelen","Waalwijk ","DMR"
"445.56250","445.56250","","Leen Bakker ( winkelpersoneel )","Waalwijk ","DMR"
"445.56250","445.56250","","Erve Asito Stadion / FC Heracles Almelo (EHBO)","Almelo","DMR"
"445.56250","445.56250","","Jumbo HUB (Sophialaan-Lageweide)","Utrecht","DMR"
"445.56250","445.56250","","Buurtpreventie ","Drunen","DMR"
"445.56250","445.56250","","Centrale Bibliotheek/Bibliotheektheater","Rotterdam","DMR"
"445.56250","445.56250","","Roompot Kustpark Egmond aan Zee","Egmond aan Zee","DMR"
"445.56250","445.56250","","Radio Holland Verhuurporto (Kanaal 4)","Landelijk","DMR"
"445.56250","445.56250","","Radio Holland Verhuurporto (Kanaal 1)","Landelijk","DMR"
"445.56250","445.56250","","Leen Bakker Doemere (winkelpersoneel)","Almere Buiten","DMR"
"445.56250","445.56250","","Jos Blom Kraanverhuur","Alkmaar","DMR"
"445.56250","445.56250","","Leen Bakker Belvedere","Maastricht","DMR"
"445.56250","445.56250","","Leen Bakker (winkelpersoneel) Nijbracht","Emmen","DMR"
"445.56250","445.56250","","Nunner Logistics ","Drunen","DMR"
"445.56250","445.56250","","SportPuntGouda locatie Groenhovenbad","Gouda","DMR"
"445.56250","445.56250","","Rederij Doeksen","Harlingen","DMR"
"445.56250","445.56250","","Rederij Doeksen","Terschelling","DMR"
"445.56250","445.56250","","Rederij Doeksen","Vlieland","DMR"
"445.56250","445.56250","","Kuehne en Nagel (Atoomweg)","Utrecht","DMR"
"445.56250","445.56250","","G4S Training & Safety","Ede","DMR"
"445.56250","445.56250","","Leen Bakker (Winkelpersoneel)","Veenendaal","DMR"
"445.56250","445.56250","","Ikea","Groningen","DMR"
"445.56250","445.56250","","Plus van der horst","Elspeet","DMR"
"445.56250","445.56250","","ROVA Milieubrengstation","Amersfoort","DMR"
"445.56250","445.56250","","GGD vaccinatie locatie ","Purmerend","DMR"
"445.56250","445.56250","","Olympia Zwembad","Waalwijk","DMR"
"445.56250","445.56250","","Leen Bakker (winkelpersoneel)","Gouda","DMR"
"445.56250","445.56250","","Vomar Voordeelmarkt Weidevenne/Van Damplein (Winkelpersoneel)","Purmerend","DMR"
"445.56250","445.56250","","Leen Bakker (Winkelpersoneel)","Almelo","DMR"
"445.56250","445.56250","","Onbekend kraanbedrijf","Scheveningen","DMR"
"445.562500","445.56250","","Erve Asito Stadion / FC Heracles Almelo (Stewards)","Almelo","DMR"
"445.562500","445.56250","","Plus Supermarkt  van Ee Constantijn Huijgenstraat (Winkelpersoneel)<BR>Type: DMR/DMR <BR>CC: 2 <BR>TS:  <BR>TG(s): 188","Gouda",""
"445.562500","445.56250","","Landelijk UHF portofoon simplex DMR","Landelijk",""
"445.562500","445.56250","","Klever Boor- en Perstechniek B,V,<BR>Type: DMR/DMR <BR>CC: 14 <BR>TS:  <BR>TG(s):","Benschop",""
"445.562500","445.56250","","Leen Bakker (Winkelpersoneel)","Deventer","DMR"
"445.562500","445.56250","","Plus Supermarkt Vosselman (Winkelpersoneel)","Deventer","DMR"
"445.562500","445.56250","","Plus Supermarkt Savelkoul (Winkelpersoneel)","Maastricht ","DMR"
"445.562500","445.56250","","Equestrian Centre de Peelbergen<BR>Type: DMR/NXDN <BR>CC:  <BR>TS:  <BR>TG(s): Ran 61","Kronenberg","DMR"
"446.00000","446.00000","","Roompot Kustpark Egmond aan Zee","Egmond aan Zee","DMR"
"446.00000","446.00000","","Radio Holland Verhuurporto (Kanaal 5)","Landelijk","DMR"
"446.00000","446.00000","","Afvalstoffendienst ","Den Bosch","DMR"
"446.00000","446.00000","","Radio Holland Verhuurporto (Kanaal 2)","Landelijk","DMR"
"446.00000","446.00000","","IJsselcollege ","Capelle aan den IJssel","DMR"
"446.00000","446.00000","","Roompot Bospark Lunsbergen","Borger","DMR"
"446.00000","446.00000","","ROVA Milieubrengstation","Amersfoort","DMR"
"446.000000","446.00000","","Tuinland Wilp <BR>Type: DMR/DMR <BR>CC:  <BR>TS:  <BR>TG(s):","Wilp",""
"446.000000","446.00000","","Landelijk UHF portofoon simplex DMR","Landelijk",""
"446.000000","446.00000","","Equestrian Centre de Peelbergen<BR>Type: DMR/NXDN <BR>CC:  <BR>TS:  <BR>TG(s): Ran 62","Kronenberg",""
"446.006250","446.00625","","PMR446 / DMR446 kanaal 1","Landelijk",""
"446.018750","446.01875","","PMR446 / DMR446 kanaal 2","Landelijk",""
"446.031250","446.03125","","PMR446 / DMR446 kanaal 3","Landelijk",""
"446.043750","446.04375","","PMR446 / DMR446 kanaal 4","Landelijk",""
"446.056250","446.05625","","PMR446 / DMR446 kanaal 5","Landelijk",""
"446.068750","446.06875","","PMR446 / DMR446 kanaal 6","Landelijk",""
"446.081250","446.08125","","PMR446 / DMR446 kanaal 7","Landelijk",""
"446.093750","446.09375","","PMR446 / DMR446 kanaal 8","Landelijk",""
"446.106250","446.10625","","PMR446 / DMR446 kanaal 9","Landelijk",""
"446.118750","446.11875","","PMR446 / DMR446 kanaal 10","Landelijk",""
"446.131250","446.13125","","PMR446 / DMR446 kanaal 11","Landelijk",""
"446.143750","446.14375","","PMR446 / DMR446 kanaal 12","Landelijk",""
"446.156250","446.15625","","PMR446 / DMR446 kanaal 13","Landelijk",""
"446.168750","446.16875","","PMR446 / DMR446 kanaal 14","Landelijk",""
"446.181250","446.18125","","PMR446 / DMR446 kanaal 15","Landelijk",""
"446.193750","446.19375","","PMR446 / DMR446 kanaal 16","Landelijk",""
"446.20000","446.20000","","Onbekend kraanbedrijf","Scheveningen","DMR"
"446.20000","446.20000","","Plus Supermarkt Kolkman (Winkelpersoneel)","Deventer","DMR"
"446.20000","446.20000","","Kwantum (Winkelpersoneel)","Utrecht","DMR"
"446.20000","446.20000","","Vomar Voordeelmarkt (Winkelpersoneel)","Julianadorp","DMR"
"446.20000","446.20000","","Erve Asito Stadion / FC Heracles Almelo (Security)","Almelo","DMR"
"446.20000","446.20000","","Radio Holland Verhuurporto (Kanaal 6)","Landelijk","DMR"
"446.20000","446.20000","","Radio Holland Verhuurporto (Kanaal 3)","Landelijk","DMR"
"446.20000","446.20000","","Kinepolis Groningen (Bioscoop Euroborg Stadion)","Groningen","DMR"
"446.20000","446.20000","","Kwantum (Winkelpersoneel)","Deventer","DMR"
"446.20000","446.20000","","Kwantum Griendtsveenweg (winkelpersoneel)","Hoogeveen","DMR"
"446.20000","446.20000","","Kwantum (Winkelpersoneel)","Almelo","DMR"
"446.20000","446.20000","","Kwantum Doemere (winkelpersoneel)","Almere-buiten","DMR"
"446.20000","446.20000","","ROVA Milieubrengstation","Amersfoort","DMR"
"446.20000","446.20000","","Roompot Kustpark Egmond aan Zee","Egmond aan Zee","DMR"
"446.200000","446.20000","","Landelijk UHF portofoon simplex DMR","Landelijk",""
